canonical_endpoint_key	threshold	n	actual_transfer	predicted_transfer	macro_f1	accuracy	transfer_precision	transfer_recall
q4.metabolic_stability.microsomal_stability.percent.10_min	0.1212121212	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.metabolic_stability.microsomal_stability.percent.2_min	0.1313131313	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.metabolic_stability.microsomal_stability.percent.30_min	0.1010101010	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.glucuronidation_ugt	0.1111111111	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.udp_glucuronosyltransferase	0.2525252525	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.udp_glucuronyltransferase	0.0707070707	1	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt	0.6767676768	166	31	0	0.448505	0.813253	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a1	0.1111111111	49	20	28	0.550833	0.551020	0.464286	0.650000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a1_ugt2b7	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a3	0.1717171717	15	3	0	0.444444	0.800000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a4	0.0606060606	3	1	2	0.666667	0.666667	0.500000	1.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a6	0.1414141414	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a8	0.1212121212	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt1a9	0.2323232323	53	4	0	0.480392	0.924528	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt2b15	0.1010101010	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt2b4_2b7	0.1313131313	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.enzyme_contribution.percent.ugt2b7	0.0707070707	110	55	79	0.580007	0.600000	0.569620	0.818182
q4.ugt_metabolism.km.mm.udp_glucuronosyltransferase	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.ugt_metabolism.km.mm.ugt	0.3333333333	6	1	0	0.454545	0.833333	0.000000	0.000000
q4.ugt_metabolism.km.mm.ugt1a9	0.1111111111	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.km.um.ugt	0.0808080808	32	8	18	0.546559	0.562500	0.333333	0.750000
q4.ugt_metabolism.km.um.ugt1a1	0.1212121212	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.km.um.ugt1a4	0.0505050505	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.km.um.ugt1a6	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.ugt_metabolism.km.um.ugt2b7	0.0707070707	42	18	21	0.449573	0.452381	0.380952	0.444444
q4.ugt_metabolism.vmax.nmol_min_mg.ugt1a6	0.2323232323	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.vmax.nmol_min_mg_protein.udp_glucuronosyltransferase	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.ugt_metabolism.vmax.nmol_min_mg_protein.ugt	0.3333333333	19	0	0	0.500000	1.000000	0.000000	0.000000
q4.ugt_metabolism.vmax.pmol_min_mg_protein.ugt	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
starling.oral_bioavailability.systemic_availability.percent	0.1313131313	3971	1186	939	0.549930	0.647192	0.385517	0.305228
